FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POB_TOTAL;POB_URBANA;POB_RURAL;QRESIDUOS_DOM;DESECH_TN_PERSONA;PERIODO
9/01/2023;3408;190307;SELVA;PASCO;OXAPAMPA;VILLA RICA;20183;12130;8053;1771.17;0.09;2015
9/01/2023;3409;190308;SELVA;PASCO;OXAPAMPA;CONSTITUCIÓN ;11546;2644;8902;509.62;0.04;2015
9/01/2023;3410;200101;COSTA;PIURA;PIURA;PIURA;153544;147275;6269;40854.10;0.27;2015
9/01/2023;3411;200104;COSTA;PIURA;PIURA;CASTILLA;143203;141962;1241;26426.21;0.18;2015
9/01/2023;3412;200105;COSTA;PIURA;PIURA;CATACAOS;72863;70627;2236;15801.47;0.22;2015
9/01/2023;3413;200107;COSTA;PIURA;PIURA;CURA MORI;18639;16161;2478;1769.61;0.09;2015
9/01/2023;3414;200108;COSTA;PIURA;PIURA;EL TALLAN;5463;4248;1215;775.21;0.14;2015
9/01/2023;3415;200109;COSTA;PIURA;PIURA;LA ARENA;37607;34247;3360;6125.06;0.16;2015
9/01/2023;3416;200110;COSTA;PIURA;PIURA;LA UNION;40613;39949;664;8019.67;0.20;2015
9/01/2023;3417;200111;COSTA;PIURA;PIURA;LAS LOMAS;26900;10937;15963;1916.10;0.07;2015
9/01/2023;3418;200114;COSTA;PIURA;PIURA;TAMBO GRANDE;119086;43393;75693;8975.72;0.08;2015
9/01/2023;3419;200115;COSTA;PIURA;PIURA;VEINTISÉIS DE OCTUBRE ;147683;147605;78;26399.24;0.18;2015
9/01/2023;3420;200201;COSTA;PIURA;AYABACA;AYABACA;38339;5986;32353;721.01;0.02;2015
9/01/2023;3421;200202;COSTA;PIURA;AYABACA;FRIAS;24203;2365;21838;397.09;0.02;2015
9/01/2023;3422;200203;COSTA;PIURA;AYABACA;JILILI;2775;330;2445;56.05;0.02;2015
9/01/2023;3423;200204;COSTA;PIURA;AYABACA;LAGUNAS;7251;269;6982;45.80;0.01;2015
9/01/2023;3424;200205;COSTA;PIURA;AYABACA;MONTERO;6683;981;5702;166.86;0.02;2015
9/01/2023;3425;200206;COSTA;PIURA;AYABACA;PACAIPAMPA;24796;1182;23614;201.00;0.01;2015
9/01/2023;3426;200207;COSTA;PIURA;AYABACA;PAIMAS;10332;1926;8406;327.66;0.03;2015
9/01/2023;3427;200208;COSTA;PIURA;AYABACA;SAPILLICA;12194;900;11294;153.03;0.01;2015
9/01/2023;3428;200209;COSTA;PIURA;AYABACA;SICCHEZ;1897;912;985;155.09;0.08;2015
9/01/2023;3429;200210;COSTA;PIURA;AYABACA;SUYO;12287;1013;11274;172.25;0.01;2015
9/01/2023;3430;200301;SIERRA;PIURA;HUANCABAMBA;HUANCABAMBA;30404;8198;22206;1496.07;0.05;2015
9/01/2023;3431;200302;COSTA;PIURA;HUANCABAMBA;CANCHAQUE;8235;1578;6657;253.38;0.03;2015
9/01/2023;3432;200303;SIERRA;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;13864;532;13332;83.18;0.01;2015
9/01/2023;3433;200304;SIERRA;PIURA;HUANCABAMBA;HUARMACA;41238;2287;38951;429.48;0.01;2015
9/01/2023;3434;200305;COSTA;PIURA;HUANCABAMBA;LALAQUIZ;4626;514;4112;87.37;0.02;2015
9/01/2023;3435;200306;COSTA;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;8994;972;8022;165.32;0.02;2015
9/01/2023;3436;200307;SIERRA;PIURA;HUANCABAMBA;SONDOR;8564;1006;7558;157.22;0.02;2015
9/01/2023;3437;200308;SIERRA;PIURA;HUANCABAMBA;SONDORILLO;10758;318;10440;49.69;0.00;2015
9/01/2023;3438;200401;COSTA;PIURA;MORROPON;CHULUCANAS;76214;55190;21024;12086.50;0.16;2015
9/01/2023;3439;200402;COSTA;PIURA;MORROPON;BUENOS AIRES;7985;4786;3199;1537.17;0.19;2015
9/01/2023;3440;200403;COSTA;PIURA;MORROPON;CHALACO;8992;1116;7876;189.90;0.02;2015
9/01/2023;3441;200404;COSTA;PIURA;MORROPON;LA MATANZA;12761;8034;4727;1319.59;0.10;2015
9/01/2023;3442;200405;COSTA;PIURA;MORROPON;MORROPON;14099;9211;4888;1949.89;0.14;2015
9/01/2023;3443;200406;COSTA;PIURA;MORROPON;SALITRAL;8409;4919;3490;933.70;0.11;2015
9/01/2023;3444;200407;COSTA;PIURA;MORROPON;SAN JUAN DE BIGOTE;6566;3419;3147;427.59;0.07;2015
9/01/2023;3445;200408;COSTA;PIURA;MORROPON;SANTA CATALINA DE MOSSA;4095;1216;2879;206.89;0.05;2015
9/01/2023;3446;200409;COSTA;PIURA;MORROPON;SANTO DOMINGO;7207;1031;6176;175.32;0.02;2015
9/01/2023;3447;200410;COSTA;PIURA;MORROPON;YAMANGO;9567;1540;8027;261.91;0.03;2015
9/01/2023;3448;200501;COSTA;PIURA;PAITA;PAITA;93147;93132;15;17895.40;0.19;2015
9/01/2023;3449;200502;COSTA;PIURA;PAITA;AMOTAPE;2310;2144;166;359.92;0.16;2015
9/01/2023;3450;200503;COSTA;PIURA;PAITA;ARENAL;1006;554;452;94.17;0.09;2015
9/01/2023;3451;200504;COSTA;PIURA;PAITA;COLAN;12429;11432;997;1836.01;0.15;2015
9/01/2023;3452;200505;COSTA;PIURA;PAITA;LA HUACA;11696;9553;2143;1673.71;0.14;2015
9/01/2023;3453;200506;COSTA;PIURA;PAITA;TAMARINDO;4555;4280;275;618.74;0.14;2015
9/01/2023;3454;200507;COSTA;PIURA;PAITA;VICHAYAL;4761;3807;954;402.96;0.08;2015
9/01/2023;3455;200601;COSTA;PIURA;SULLANA;SULLANA;176804;164702;12102;39676.75;0.22;2015
9/01/2023;3456;200602;COSTA;PIURA;SULLANA;BELLAVISTA;38071;38071;0;7642.75;0.20;2015
9/01/2023;3457;200603;COSTA;PIURA;SULLANA;IGNACIO ESCUDERO;19987;19248;739;3315.92;0.17;2015
9/01/2023;3458;200604;COSTA;PIURA;SULLANA;LANCONES;13113;346;12767;58.82;0.00;2015
9/01/2023;3459;200605;COSTA;PIURA;SULLANA;MARCAVELICA;28876;27136;1740;4981.50;0.17;2015
9/01/2023;3460;200606;COSTA;PIURA;SULLANA;MIGUEL CHECA;8639;8395;244;1593.44;0.18;2015
9/01/2023;3461;200607;COSTA;PIURA;SULLANA;QUERECOTILLO;25290;22667;2623;3888.54;0.15;2015
9/01/2023;3462;200608;COSTA;PIURA;SULLANA;SALITRAL;6663;6128;535;1080.54;0.16;2015
9/01/2023;3463;200701;COSTA;PIURA;TALARA;PARIÑAS;89877;89381;496;17943.28;0.20;2015
9/01/2023;3464;200702;COSTA;PIURA;TALARA;EL ALTO;7056;7056;0;927.16;0.13;2015
9/01/2023;3465;200703;COSTA;PIURA;TALARA;LA BREA;11817;11493;324;1594.12;0.13;2015
9/01/2023;3466;200704;COSTA;PIURA;TALARA;LOBITOS;1646;1591;55;270.67;0.16;2015
9/01/2023;3467;200705;COSTA;PIURA;TALARA;LOS ORGANOS;9411;8204;1207;1587.02;0.17;2015
9/01/2023;3468;200706;COSTA;PIURA;TALARA;MANCORA;12888;12376;512;1942.41;0.15;2015
9/01/2023;3469;200801;COSTA;PIURA;SECHURA;SECHURA;42974;41904;1070;8412.17;0.20;2015
9/01/2023;3470;200802;COSTA;PIURA;SECHURA;BELLAVISTA DE LA UNION;4303;3639;664;425.05;0.10;2015
9/01/2023;3471;200803;COSTA;PIURA;SECHURA;BERNAL;6775;5918;857;755.99;0.11;2015
9/01/2023;3472;200804;COSTA;PIURA;SECHURA;CRISTO NOS VALGA;3878;2547;1331;433.23;0.11;2015
9/01/2023;3473;200805;COSTA;PIURA;SECHURA;VICE;14108;13682;426;1476.25;0.10;2015
9/01/2023;3474;200806;COSTA;PIURA;SECHURA;RINCONADA LLICUAR;3113;3078;35;523.56;0.17;2015
9/01/2023;3475;210101;SIERRA;PUNO;PUNO;PUNO;141064;134964;6100;27094.03;0.19;2015
9/01/2023;3476;210102;SIERRA;PUNO;PUNO;ACORA;28189;3647;24542;585.65;0.02;2015
9/01/2023;3477;210103;SIERRA;PUNO;PUNO;AMANTANI;4447;417;4030;65.14;0.01;2015
9/01/2023;3478;210104;SIERRA;PUNO;PUNO;ATUNCOLLA;5653;340;5313;53.16;0.01;2015
9/01/2023;3479;210105;SIERRA;PUNO;PUNO;CAPACHICA;11336;689;10647;107.62;0.01;2015
9/01/2023;3480;210106;SIERRA;PUNO;PUNO;CHUCUITO;7012;1016;5996;158.64;0.02;2015
9/01/2023;3481;210107;SIERRA;PUNO;PUNO;COATA;8034;2542;5492;352.53;0.04;2015
9/01/2023;3482;210108;SIERRA;PUNO;PUNO;HUATA;10353;1275;9078;199.20;0.02;2015
9/01/2023;3483;210109;SIERRA;PUNO;PUNO;MAÑAZO;5369;2625;2744;410.06;0.08;2015
9/01/2023;3484;210110;SIERRA;PUNO;PUNO;PAUCARCOLLA;5135;650;4485;101.59;0.02;2015
9/01/2023;3485;210111;SIERRA;PUNO;PUNO;PICHACANI;5324;1750;3574;229.91;0.04;2015
9/01/2023;3486;210112;SIERRA;PUNO;PUNO;PLATERIA;7743;519;7224;81.05;0.01;2015
9/01/2023;3487;210113;SIERRA;PUNO;PUNO;SAN ANTONIO;3799;631;3168;98.61;0.03;2015
9/01/2023;3488;210114;SIERRA;PUNO;PUNO;TIQUILLACA;1790;228;1562;35.55;0.02;2015
9/01/2023;3489;210115;SIERRA;PUNO;PUNO;VILQUE;3129;732;2397;114.42;0.04;2015
9/01/2023;3490;210201;SIERRA;PUNO;AZANGARO;AZANGARO;28195;16249;11946;2901.93;0.10;2015
9/01/2023;3491;210202;SIERRA;PUNO;AZANGARO;ACHAYA;4479;132;4347;20.62;0.00;2015
9/01/2023;3492;210203;SIERRA;PUNO;AZANGARO;ARAPA;7483;800;6683;124.96;0.02;2015
9/01/2023;3493;210204;SIERRA;PUNO;AZANGARO;ASILLO;17407;3262;14145;547.69;0.03;2015
9/01/2023;3494;210205;SIERRA;PUNO;AZANGARO;CAMINACA  ;3564;107;3457;16.64;0.00;2015
9/01/2023;3495;210206;SIERRA;PUNO;AZANGARO;CHUPA;13045;1681;11364;92.02;0.01;2015
9/01/2023;3496;210207;SIERRA;PUNO;AZANGARO;JOSE DOMINGO CHOQUEHUANCA;5458;3505;1953;537.28;0.10;2015
9/01/2023;3497;210208;SIERRA;PUNO;AZANGARO;MUÑANI;8180;2628;5552;422.08;0.05;2015
9/01/2023;3498;210209;SIERRA;PUNO;AZANGARO;POTONI;6456;2489;3967;345.17;0.05;2015
9/01/2023;3499;210210;SIERRA;PUNO;AZANGARO;SAMAN;14249;405;13844;63.29;0.00;2015
9/01/2023;3500;210211;SIERRA;PUNO;AZANGARO;SAN ANTON;9978;3687;6291;473.12;0.05;2015
9/01/2023;3501;210212;SIERRA;PUNO;AZANGARO;SAN JOSE;5751;2078;3673;265.65;0.05;2015
9/01/2023;3502;210213;SIERRA;PUNO;AZANGARO;SAN JUAN DE SALINAS;4325;194;4131;30.32;0.01;2015
9/01/2023;3503;210214;SIERRA;PUNO;AZANGARO;SANTIAGO DE PUPUJA;5172;188;4984;29.29;0.01;2015
9/01/2023;3504;210215;SIERRA;PUNO;AZANGARO;TIRAPATA;3077;680;2397;106.15;0.03;2015
9/01/2023;3505;210301;SIERRA;PUNO;CARABAYA;MACUSANI;12869;9503;3366;1484.57;0.12;2015
9/01/2023;3506;210302;SIERRA;PUNO;CARABAYA;AJOYANI;2079;1212;867;189.37;0.09;2015
9/01/2023;3507;210303;SELVA;PUNO;CARABAYA;AYAPATA;11975;3046;8929;642.54;0.05;2015
9/01/2023;3508;210304;SELVA;PUNO;CARABAYA;COASA;15879;7565;8314;1595.93;0.10;2015
9/01/2023;3509;210305;SIERRA;PUNO;CARABAYA;CORANI;3916;945;2971;147.62;0.04;2015
9/01/2023;3510;210306;SIERRA;PUNO;CARABAYA;CRUCERO;9208;4966;4242;652.51;0.07;2015
9/01/2023;3511;210307;SELVA;PUNO;CARABAYA;ITUATA  ;6341;555;5786;117.17;0.02;2015
9/01/2023;3512;210308;SIERRA;PUNO;CARABAYA;OLLACHEA;5566;1833;3733;129.58;0.02;2015
9/01/2023;3513;210309;SELVA;PUNO;CARABAYA;SAN GABAN;4109;1316;2793;277.61;0.07;2015
9/01/2023;3514;210310;SELVA;PUNO;CARABAYA;USICAYOS;23448;7029;16419;1051.85;0.04;2015
9/01/2023;3515;210401;SIERRA;PUNO;CHUCUITO;JULI;21462;7374;14088;942.03;0.04;2015
9/01/2023;3516;210402;SIERRA;PUNO;CHUCUITO;DESAGUADERO;31524;22632;8892;3056.44;0.10;2015
9/01/2023;3517;210403;SIERRA;PUNO;CHUCUITO;HUACULLANI;23188;4479;18709;699.65;0.03;2015
9/01/2023;3518;210404;SIERRA;PUNO;CHUCUITO;KELLUYO;25415;4524;20891;627.52;0.02;2015
9/01/2023;3519;210405;SIERRA;PUNO;CHUCUITO;PISACOMA;13608;3390;10218;272.21;0.02;2015
9/01/2023;3520;210406;SIERRA;PUNO;CHUCUITO;POMATA;16094;1608;14486;240.62;0.01;2015
9/01/2023;3521;210407;SIERRA;PUNO;CHUCUITO;ZEPITA;18948;2279;16669;399.28;0.02;2015
9/01/2023;3522;210501;SIERRA;PUNO;EL COLLAO;ILAVE;57905;23694;34211;3632.36;0.06;2015
9/01/2023;3523;210502;SIERRA;PUNO;EL COLLAO;CAPAZO;2203;176;2027;27.46;0.01;2015
9/01/2023;3524;210503;SIERRA;PUNO;EL COLLAO;PILCUYO;12850;1246;11604;181.90;0.01;2015
9/01/2023;3525;210504;SIERRA;PUNO;EL COLLAO;SANTA ROSA;7735;1422;6313;207.62;0.03;2015
9/01/2023;3526;210505;SIERRA;PUNO;EL COLLAO;CONDURIRI;4387;492;3895;76.91;0.02;2015
9/01/2023;3527;210601;SIERRA;PUNO;HUANCANE;HUANCANE;18253;6346;11907;561.72;0.03;2015
9/01/2023;3528;210602;SIERRA;PUNO;HUANCANE;COJATA;4239;1053;3186;234.54;0.06;2015
9/01/2023;3529;210603;SIERRA;PUNO;HUANCANE;HUATASANI;5371;2541;2830;396.92;0.07;2015
9/01/2023;3530;210604;SIERRA;PUNO;HUANCANE;INCHUPALLA;3275;244;3031;38.09;0.01;2015
9/01/2023;3531;210605;SIERRA;PUNO;HUANCANE;PUSI ;6278;798;5480;124.63;0.02;2015
9/01/2023;3532;210606;SIERRA;PUNO;HUANCANE;ROSASPATA;5106;433;4673;67.64;0.01;2015
9/01/2023;3533;210607;SIERRA;PUNO;HUANCANE;TARACO;14014;1326;12688;82.29;0.01;2015
9/01/2023;3534;210608;SIERRA;PUNO;HUANCANE;VILQUE CHICO;8290;445;7845;69.46;0.01;2015
9/01/2023;3535;210701;SIERRA;PUNO;LAMPA;LAMPA;10420;4552;5868;631.35;0.06;2015
9/01/2023;3536;210702;SIERRA;PUNO;LAMPA;CABANILLA;5325;855;4470;133.60;0.03;2015
9/01/2023;3537;210703;SIERRA;PUNO;LAMPA;CALAPUJA;1473;370;1103;57.76;0.04;2015
9/01/2023;3538;210704;SIERRA;PUNO;LAMPA;NICASIO;2666;657;2009;102.61;0.04;2015
9/01/2023;3539;210705;SIERRA;PUNO;LAMPA;OCUVIRI;3059;948;2111;148.13;0.05;2015
9/01/2023;3540;210706;SIERRA;PUNO;LAMPA;PALCA;2855;914;1941;142.78;0.05;2015
9/01/2023;3541;210707;SIERRA;PUNO;LAMPA;PARATIA;8778;3019;5759;471.62;0.05;2015
9/01/2023;3542;210708;SIERRA;PUNO;LAMPA;PUCARA;5342;1874;3468;204.78;0.04;2015
9/01/2023;3543;210709;SIERRA;PUNO;LAMPA;SANTA LUCIA;7485;4909;2576;627.15;0.08;2015
9/01/2023;3544;210710;SIERRA;PUNO;LAMPA;VILAVILA;4125;1716;2409;268.05;0.06;2015
9/01/2023;3545;210801;SIERRA;PUNO;MELGAR;AYAVIRI;22397;18656;3741;2655.70;0.12;2015
9/01/2023;3546;210802;SIERRA;PUNO;MELGAR;ANTAUTA;4516;2001;2515;299.40;0.07;2015
9/01/2023;3547;210803;SIERRA;PUNO;MELGAR;CUPI;3274;404;2870;63.04;0.02;2015
9/01/2023;3548;210804;SIERRA;PUNO;MELGAR;LLALLI;4719;2423;2296;378.51;0.08;2015
9/01/2023;3549;210805;SIERRA;PUNO;MELGAR;MACARI;8532;2565;5967;308.91;0.04;2015
9/01/2023;3550;210806;SIERRA;PUNO;MELGAR;NUÑOA;11017;5028;5989;678.97;0.06;2015
9/01/2023;3551;210807;SIERRA;PUNO;MELGAR;ORURILLO;10805;1198;9607;187.08;0.02;2015
9/01/2023;3552;210808;SIERRA;PUNO;MELGAR;SANTA ROSA;7342;3020;4322;209.45;0.03;2015
9/01/2023;3553;210809;SIERRA;PUNO;MELGAR;UMACHIRI;4384;677;3707;105.80;0.02;2015
9/01/2023;3554;210901;SIERRA;PUNO;MOHO;MOHO;15656;4336;11320;569.77;0.04;2015
9/01/2023;3555;210902;SIERRA;PUNO;MOHO;CONIMA;2909;664;2245;103.76;0.04;2015
9/01/2023;3556;210903;SIERRA;PUNO;MOHO;HUAYRAPATA;4258;1814;2444;166.72;0.04;2015
9/01/2023;3557;210904;SIERRA;PUNO;MOHO;TILALI;2649;560;2089;87.54;0.03;2015
9/01/2023;3558;211001;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PUTINA;26628;18337;8291;2405.30;0.09;2015
9/01/2023;3559;211002;SIERRA;PUNO;SAN ANTONIO DE PUTINA;ANANEA;32285;26533;5752;4334.42;0.13;2015
9/01/2023;3560;211003;SIERRA;PUNO;SAN ANTONIO DE PUTINA;PEDRO VILCA APAZA;2934;393;2541;61.40;0.02;2015
9/01/2023;3561;211004;SIERRA;PUNO;SAN ANTONIO DE PUTINA;QUILCAPUNCU;5743;1946;3797;241.55;0.04;2015
9/01/2023;3562;211005;SIERRA;PUNO;SAN ANTONIO DE PUTINA;SINA;1660;409;1251;63.95;0.04;2015
9/01/2023;3563;211101;SIERRA;PUNO;SAN ROMAN;JULIACA   ;278444;268251;10193;50789.66;0.18;2015
9/01/2023;3564;211102;SIERRA;PUNO;SAN ROMAN;CABANA;4224;792;3432;123.80;0.03;2015
9/01/2023;3565;211103;SIERRA;PUNO;SAN ROMAN;CABANILLAS;5374;2374;3000;320.57;0.06;2015
9/01/2023;3566;211104;SIERRA;PUNO;SAN ROMAN;CARACOTO  ;5655;731;4924;114.17;0.02;2015
9/01/2023;3567;211201;SELVA;PUNO;SANDIA;SANDIA;12191;3939;8252;675.73;0.06;2015
9/01/2023;3568;211202;SIERRA;PUNO;SANDIA;CUYOCUYO;4707;1169;3538;221.89;0.05;2015
9/01/2023;3569;211203;SELVA;PUNO;SANDIA;LIMBANI;4274;1952;2322;279.60;0.07;2015
9/01/2023;3570;211204;SIERRA;PUNO;SANDIA;PATAMBUCO;3960;422;3538;65.98;0.02;2015
9/01/2023;3571;211205;SELVA;PUNO;SANDIA;PHARA;4844;1246;3598;262.92;0.05;2015
9/01/2023;3572;211206;SIERRA;PUNO;SANDIA;QUIACA;2374;392;1982;61.31;0.03;2015
9/01/2023;3573;211207;SELVA;PUNO;SANDIA;SAN JUAN DEL ORO;13111;5127;7984;898.20;0.07;2015
9/01/2023;3574;211208;SELVA;PUNO;SANDIA;YANAHUAYA;2269;1212;1057;255.61;0.11;2015
9/01/2023;3575;211209;SELVA;PUNO;SANDIA;ALTO INAMBARI;9241;1359;7882;286.60;0.03;2015
9/01/2023;3576;211210;SELVA;PUNO;SANDIA;SAN PEDRO DE PUTINA PUNCU;13577;1979;11598;252.85;0.02;2015
9/01/2023;3577;211301;SIERRA;PUNO;YUNGUYO;YUNGUYO;27074;11390;15684;1719.87;0.06;2015
9/01/2023;3578;211302;SIERRA;PUNO;YUNGUYO;ANAPIA;3334;2228;1106;348.06;0.10;2015
9/01/2023;3579;211303;SIERRA;PUNO;YUNGUYO;COPANI;5021;503;4518;78.64;0.02;2015
9/01/2023;3580;211304;SIERRA;PUNO;YUNGUYO;CUTURAPI;1214;492;722;76.90;0.06;2015
9/01/2023;3581;211305;SIERRA;PUNO;YUNGUYO;OLLARAYA;5336;470;4866;73.41;0.01;2015
9/01/2023;3582;211306;SIERRA;PUNO;YUNGUYO;TINICACHI;1593;1050;543;164.01;0.10;2015
9/01/2023;3583;211307;SIERRA;PUNO;YUNGUYO;UNICACHI;3824;1384;2440;216.14;0.06;2015
9/01/2023;3584;220101;SELVA;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;83475;54783;28692;11259.03;0.13;2015
9/01/2023;3585;220102;SELVA;SAN MARTIN;MOYOBAMBA;CALZADA;4302;2869;1433;775.03;0.18;2015
9/01/2023;3586;220103;SELVA;SAN MARTIN;MOYOBAMBA;HABANA;1993;1397;596;294.76;0.15;2015
9/01/2023;3587;220104;SELVA;SAN MARTIN;MOYOBAMBA;JEPELACIO;21164;7695;13469;1263.93;0.06;2015
9/01/2023;3588;220105;SELVA;SAN MARTIN;MOYOBAMBA;SORITOR;33851;19602;14249;3362.76;0.10;2015
9/01/2023;3589;220106;SELVA;SAN MARTIN;MOYOBAMBA;YANTALO;3375;1929;1446;406.87;0.12;2015
9/01/2023;3590;220201;SELVA;SAN MARTIN;BELLAVISTA;BELLAVISTA;13395;11321;2074;2768.44;0.21;2015
9/01/2023;3591;220202;SELVA;SAN MARTIN;BELLAVISTA;ALTO BIAVO;7015;2902;4113;612.29;0.09;2015
9/01/2023;3592;220203;SELVA;SAN MARTIN;BELLAVISTA;BAJO BIAVO;19335;3202;16133;675.58;0.03;2015
9/01/2023;3593;220204;SELVA;SAN MARTIN;BELLAVISTA;HUALLAGA;3003;988;2015;208.39;0.07;2015
9/01/2023;3594;220205;SELVA;SAN MARTIN;BELLAVISTA;SAN PABLO;8916;5823;3093;446.34;0.05;2015
9/01/2023;3595;220206;SELVA;SAN MARTIN;BELLAVISTA;SAN RAFAEL;7290;5176;2114;1284.80;0.18;2015
9/01/2023;3596;220301;SELVA;SAN MARTIN;EL DORADO;SAN JOSE DE SISA;11796;7217;4579;1422.43;0.12;2015
9/01/2023;3597;220302;SELVA;SAN MARTIN;EL DORADO;AGUA BLANCA;2359;1267;1092;267.37;0.11;2015
9/01/2023;3598;220303;SELVA;SAN MARTIN;EL DORADO;SAN MARTIN;13022;2988;10034;630.35;0.05;2015
9/01/2023;3599;220304;SELVA;SAN MARTIN;EL DORADO;SANTA ROSA;10052;440;9612;92.92;0.01;2015
9/01/2023;3600;220305;SELVA;SAN MARTIN;EL DORADO;SHATOJA;3120;1468;1652;309.72;0.10;2015
9/01/2023;3601;220401;SELVA;SAN MARTIN;HUALLAGA;SAPOSOA;11341;6591;4750;1611.71;0.14;2015
9/01/2023;3602;220402;SELVA;SAN MARTIN;HUALLAGA;ALTO SAPOSOA;3148;1463;1685;308.57;0.10;2015
9/01/2023;3603;220403;SELVA;SAN MARTIN;HUALLAGA;EL ESLABON;3753;1807;1946;381.20;0.10;2015
9/01/2023;3604;220404;SELVA;SAN MARTIN;HUALLAGA;PISCOYACU;3830;1936;1894;408.47;0.11;2015
9/01/2023;3605;220405;SELVA;SAN MARTIN;HUALLAGA;SACANCHE;2584;1214;1370;256.16;0.10;2015
9/01/2023;3606;220406;SELVA;SAN MARTIN;HUALLAGA;TINGO DE SAPOSOA;672;594;78;125.26;0.19;2015
9/01/2023;3607;220501;SELVA;SAN MARTIN;LAMAS;LAMAS;12434;10163;2271;2522.45;0.20;2015
9/01/2023;3608;220502;SELVA;SAN MARTIN;LAMAS;ALONSO DE ALVARADO;18862;7234;11628;1478.64;0.08;2015
9/01/2023;3609;220503;SELVA;SAN MARTIN;LAMAS;BARRANQUITA;5085;1776;3309;374.71;0.07;2015
9/01/2023;3610;220504;SELVA;SAN MARTIN;LAMAS;CAYNARACHI   ;7899;3761;4138;793.47;0.10;2015
9/01/2023;3611;220505;SELVA;SAN MARTIN;LAMAS;CUÑUMBUQUI;4681;1136;3545;239.75;0.05;2015
9/01/2023;3612;220506;SELVA;SAN MARTIN;LAMAS;PINTO RECODO;10663;2271;8392;479.13;0.04;2015
9/01/2023;3613;220507;SELVA;SAN MARTIN;LAMAS;RUMISAPA;2481;1119;1362;236.06;0.10;2015
9/01/2023;3614;220508;SELVA;SAN MARTIN;LAMAS;SAN ROQUE DE CUMBAZA;1450;622;828;131.25;0.09;2015
9/01/2023;3615;220509;SELVA;SAN MARTIN;LAMAS;SHANAO;3460;1406;2054;296.73;0.09;2015
9/01/2023;3616;220510;SELVA;SAN MARTIN;LAMAS;TABALOSOS;13130;9505;3625;2005.29;0.15;2015
9/01/2023;3617;220511;SELVA;SAN MARTIN;LAMAS;ZAPATERO;4776;733;4043;154.64;0.03;2015
9/01/2023;3618;220601;SELVA;SAN MARTIN;MARISCAL CACERES;JUANJUI;26364;23387;2977;4438.83;0.17;2015
9/01/2023;3619;220602;SELVA;SAN MARTIN;MARISCAL CACERES;CAMPANILLA;7642;1955;5687;412.50;0.05;2015
9/01/2023;3620;220603;SELVA;SAN MARTIN;MARISCAL CACERES;HUICUNGO;6481;2978;3503;674.01;0.10;2015
9/01/2023;3621;220604;SELVA;SAN MARTIN;MARISCAL CACERES;PACHIZA;4180;1643;2537;346.72;0.08;2015
9/01/2023;3622;220605;SELVA;SAN MARTIN;MARISCAL CACERES;PAJARILLO;5941;1058;4883;223.30;0.04;2015
9/01/2023;3623;220701;SELVA;SAN MARTIN;PICOTA;PICOTA;8094;6637;1457;1802.51;0.22;2015
9/01/2023;3624;220702;SELVA;SAN MARTIN;PICOTA;BUENOS AIRES;3202;1223;1979;257.95;0.08;2015
9/01/2023;3625;220703;SELVA;SAN MARTIN;PICOTA;CASPISAPA;2052;1614;438;340.50;0.17;2015
9/01/2023;3626;220704;SELVA;SAN MARTIN;PICOTA;PILLUANA;713;674;39;142.14;0.20;2015
9/01/2023;3627;220705;SELVA;SAN MARTIN;PICOTA;PUCACACA;2456;1720;736;362.81;0.15;2015
9/01/2023;3628;220706;SELVA;SAN MARTIN;PICOTA;SAN CRISTOBAL;1375;1270;105;267.98;0.19;2015
9/01/2023;3629;220707;SELVA;SAN MARTIN;PICOTA;SAN HILARION;5458;3883;1575;852.29;0.16;2015
9/01/2023;3630;220708;SELVA;SAN MARTIN;PICOTA;SHAMBOYACU;11449;4179;7270;881.72;0.08;2015
9/01/2023;3631;220709;SELVA;SAN MARTIN;PICOTA;TINGO DE PONASA;4659;2786;1873;652.97;0.14;2015
9/01/2023;3632;220710;SELVA;SAN MARTIN;PICOTA;TRES UNIDOS;5075;2495;2580;526.42;0.10;2015
9/01/2023;3633;220801;SELVA;SAN MARTIN;RIOJA;RIOJA;23472;20866;2606;4493.44;0.19;2015
9/01/2023;3634;220802;SELVA;SAN MARTIN;RIOJA;AWAJUN;11630;3595;8035;813.62;0.07;2015
9/01/2023;3635;220803;SELVA;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;13156;8637;4519;1544.70;0.12;2015
9/01/2023;3636;220804;SELVA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;45241;36572;8669;7271.88;0.16;2015
9/01/2023;3637;220805;SELVA;SAN MARTIN;RIOJA;PARDO MIGUEL;22345;11935;10410;2613.73;0.12;2015
9/01/2023;3638;220806;SELVA;SAN MARTIN;RIOJA;POSIC;1633;1263;370;266.39;0.16;2015
9/01/2023;3639;220807;SELVA;SAN MARTIN;RIOJA;SAN FERNANDO;3389;1753;1636;204.74;0.06;2015
9/01/2023;3640;220808;SELVA;SAN MARTIN;RIOJA;YORONGOS;3587;2532;1055;534.18;0.15;2015
